date,surface_pressure,temperature_2m,total_evaporation_sum,total_precipitation_sum,u_component_of_wind_10m,v_component_of_wind_10m,volumetric_soil_water_layer_1
2013-03-15,100987.35823567708,300.87911732991535,-0.0024167364463210106,2.2713258829298866e-05,1.7146549224853516,-2.8573201497395835,0.08123143513997395
2013-03-16,101024.21663411458,300.2416642506917,-0.0016050301492214203,0.0,1.8679898579915364,-0.5077285766601562,0.08132108052571614
2013-03-17,100967.59440104167,300.17012151082355,-0.001989644020795822,1.7087083961087046e-06,1.4419231414794922,-1.1443757613499959,0.08122189839680989
2013-03-18,100762.93733723958,300.33897908528644,-0.0016923202201724052,0.0,1.5348472595214844,-0.5352489948272705,0.08112780253092448
2013-03-19,100856.572265625,299.6766929626465,-0.002177111804485321,1.2755393754559918e-06,1.6716729402542114,-0.9405583540598551,0.08099937438964844
2013-03-20,100995.24202473958,299.14950307210285,-0.002747858874499798,3.0447677659140027e-06,1.3931623697280884,-2.4190346399943032,0.08088111877441406
2013-03-21,100785.88444010417,299.5494263966878,-0.0022480525076389313,0.0,1.613338311513265,-2.2033461729685464,0.08080609639485677
2013-03-22,100643.52278645833,299.3532015482585,-0.001585809513926506,2.0772216657860554e-06,1.788521448771159,-0.943952759106954,0.08075332641601562
2013-03-23,100771.71354166667,299.21668243408203,-0.001923578791320324,8.046627044677734e-07,1.7942614555358887,-0.9696743488311768,0.08070055643717448
2013-03-24,100861.83072916667,300.2577260335286,-0.00224871002137661,8.523463748133508e-07,1.7165934244791667,-3.049529274304708,0.08051172892252605
2013-03-25,100706.35595703125,301.52729352315265,-0.0023050010204315186,1.7136334236056427e-06,2.3635253508885703,-2.757279316584269,0.08045578002929688
2013-03-26,100763.15690104167,300.0695457458496,-0.0018924251198768616,8.612870487922919e-07,2.4759324391682944,-1.328203558921814,0.08042526245117188
2013-03-27,100794.24495442708,299.4419110616048,-0.0021921005100011826,1.1309981346130371e-05,2.029127756754557,-1.7873390515645344,0.08037948608398438
2013-03-28,100869.78466796875,300.03263600667316,-0.0023344717919826508,3.0571909860555024e-05,2.3201688130696616,-2.9669524828592935,0.08060836791992188
2013-03-29,100894.32926432292,299.65449714660645,-0.0027412772178649902,4.4813937805088244e-07,1.9464263916015625,-3.486024856567383,0.08051554361979167
2013-03-30,100709.51513671875,300.4922269185384,-0.0023771030828356743,8.52346317969932e-07,1.4581945339838664,-2.9793015321095786,0.08032862345377605
2013-03-31,100675.07942708333,300.8098373413086,-0.001873762346804142,8.52346317969932e-07,1.5944865942001343,-1.8206040064493816,0.08020591735839844
2013-04-01,100764.05598958333,300.08142979939777,-0.0016353381797671318,8.642673492431641e-07,1.737632115681966,0.3707440296808879,0.08008448282877605
2013-04-02,100899.63346354167,299.43113708496094,-0.0021817758679389954,3.159046173095703e-06,2.476926803588867,-1.0206591685612996,0.0800183614095052
2013-04-03,100934.94580078125,298.80860837300617,-0.0025271009653806686,6.216764450073242e-05,1.7421582539876301,-2.7681115865707397,0.08041445414225261
2013-04-04,100773.88037109375,299.70180320739746,-0.0017843786627054214,8.52346317969932e-07,1.362057367960612,-2.01426108678182,0.08033434549967448
2013-04-05,100634.65185546875,300.424711227417,-0.0016430430114269257,4.351138045421976e-07,1.6888236999511719,-0.5291757980982462,0.08013725280761719
2013-04-06,100645.98356119792,299.972313563029,-0.001675596460700035,4.351138045421976e-07,1.6167081197102864,0.746074358622233,0.07993443806966145
2013-04-07,100648.27327473958,300.0925057729085,-0.002261796034872532,8.52346317969932e-07,1.705624262491862,-1.3725287119547527,0.07982508341471355
2013-04-08,100673.3671875,299.95436032613117,-0.0025901710614562035,0.0,1.7344353993733723,-2.734945297241211,0.07972081502278645
2013-04-09,100669.63899739583,300.6373348236084,-0.002061617560684681,5.4990665091736446e-05,2.1004517873128257,-2.863605499267578,0.07959047953287761
2013-04-10,100705.76953125,300.8524589538574,-0.002109117805957794,4.0606163224765623e-05,2.1617774963378906,-2.192148208618164,0.08021736145019531
2013-04-11,100698.4697265625,300.77238909403485,-0.002137407660484314,3.022711780431564e-06,2.140234629313151,-2.2216742833455405,0.08008066813151042
2013-04-12,100688.23811848958,301.03579902648926,-0.0020704101771116257,8.583068797918258e-07,1.626492182413737,-2.1817579666773477,0.07993825276692708
2013-04-13,100725.78662109375,301.82025210062665,-0.0017905384302139282,0.0,1.785265604654948,-0.731691042582194,0.07981300354003906
2013-04-14,100798.0078125,300.8675136566162,-0.0019986899569630623,8.583068833445395e-07,2.2822808821996055,-0.3753606081008911,0.07970873514811198
2013-04-15,100753.71614583333,299.98674329121906,-0.002342439256608486,1.984834568702354e-06,2.4148457845052085,0.16544795036315918,0.07960128784179688
2013-04-16,100699.13037109375,299.21744473775226,-0.002146339975297451,1.448988905394799e-05,2.1961231231689453,0.8033307393391927,0.07958475748697917
2013-04-17,100595.23111979167,299.68971252441406,-0.0021730540320277214,3.0184053429138658e-05,2.33238156636556,0.7923329671223959,0.07978312174479167
2013-04-18,100615.03580729167,300.0327784220378,-0.002075864002108574,1.1324882507324219e-05,2.3460515340169272,1.395338813463847,0.07978566487630208
2013-04-19,100618.50032552083,300.2158006032308,-0.0019965702667832375,5.79826362923086e-05,2.598543167114258,0.4550026257832845,0.07998847961425781
2013-04-20,100643.02978515625,300.5348154703776,-0.0019673071801662445,0.0002025216817855835,2.4462108612060547,1.4387534062067668,0.08074124654134114
2013-04-21,100634.50553385417,300.6047007242839,-0.0019552726298570633,1.879334439536251e-05,2.140031178792318,-0.09364040692647298,0.08163897196451823
2013-04-22,100734.29475911458,300.7512613932292,-0.001958887092769146,5.751848220825195e-06,1.8386554718017578,-1.2031737565994263,0.08145523071289062
2013-04-23,100871.71858723958,301.21722984313965,-0.0016762660816311836,1.3202663126321568e-05,2.221380869547526,-0.5369447072347006,0.08120918273925781
2013-04-24,100848.09765625,302.4350299835205,-0.0019092829897999763,2.176089606109599e-05,1.7966022491455078,-1.0448861519495647,0.08123079935709636
2013-04-25,100745.84358723958,303.8084723154704,-0.0025112545117735863,4.261732087229575e-07,2.0237483978271484,-1.651626984278361,0.08102099100748698
2013-04-26,100733.07047526042,303.99131139119464,-0.002678103744983673,4.351138045421976e-07,2.1100686391194663,-1.770014762878418,0.08084932963053386
2013-04-27,100669.49332682292,303.18800417582196,-0.0025318432599306107,4.2915343101412873e-07,2.104055404663086,-1.3886062701543171,0.08070182800292969
2013-04-28,100560.99055989583,302.8366305033366,-0.002043437212705612,8.502227615281299e-07,2.072053909301758,0.4133189519246419,0.08054415384928386
2013-04-29,100556.97298177083,303.16356404622394,-0.0021570809185504913,8.52346317969932e-07,2.29573122660319,-1.3654329776763916,0.08045323689778645
2013-04-30,100498.01481119792,303.33567873636883,-0.002196173183619976,1.7200013644469436e-06,1.9781710306803386,-1.9228833516438801,0.08038330078125
2013-05-01,100362.919921875,303.57073338826496,-0.0019311429932713509,0.0,2.148829778035482,-0.6380112171173096,0.08031018575032552
2013-05-02,100332.83430989583,302.2475242614746,-0.002327568829059601,0.0,2.451544443766276,1.19974950949351,0.08014488220214844
